time stamp,face id,anger,contempt,disgust,fear,joy,sadness,surprise,sentimentality,confusion,neutral,engagement,valence,attention,inner brow raise,brow raise,brow furrow,eye widen,cheek raise,lid tighten,nose wrinkle,upper lip raise,dimpler,lip corner depressor,chin raise,lip pucker,lip stretch,lip press,mouth open,jaw drop,lip suck,eye closure,smile,smirk,blink,blink rate,pitch,yaw,roll,brightness,interocular distance,topleft_x,topleft_y,bottomright_x,bottomright_y,outer_right_eye_X,outer_right_eye_Y,outer_left_eye_X,outer_left_eye_Y,nose_top_X,nose_top_Y,chin_top_X,chin_top_Y
82.779,0,0.04,0.05,0.10,2.97,0.02,72.84,2.88,44.43,0.09,2.16,99.02,-44.39,98.61,44.43,50.80,0.00,0.30,0.17,0.00,0.09,0.01,0.00,99.96,64.09,0.00,0.01,0.10,0.02,0.01,0.02,0.01,0.18,0.17,0.00,6.00,9.36,0.69,-7.01,71.85,73.85,304.88,254.76,408.94,365.16,397.68,287.58,325.21,273.31,357.19,301.12,347.84,365.16,
82.898,0,0.02,0.04,0.01,3.39,0.02,32.09,3.38,35.84,0.01,42.91,99.64,-28.29,98.57,35.84,63.48,0.00,0.21,0.02,0.01,0.00,0.00,0.00,99.85,2.13,0.00,0.00,0.00,0.05,0.02,0.01,0.00,0.08,0.01,0.00,6.00,6.86,-0.83,-7.20,71.88,74.62,304.20,254.63,408.71,365.43,397.84,286.93,324.51,273.12,355.86,302.07,347.01,365.43,
83.045,0,0.03,0.03,0.02,2.96,0.02,12.22,2.83,16.88,0.01,75.56,99.87,-22.93,98.66,16.88,77.80,0.00,0.45,0.02,0.00,0.01,0.00,0.00,98.10,0.03,0.00,0.00,0.00,0.18,0.05,0.00,0.00,0.01,0.01,0.00,6.00,6.82,-0.52,-6.42,71.78,74.36,303.70,254.90,408.34,365.94,396.91,286.65,323.66,273.85,355.57,302.45,347.51,365.94,
83.238,0,0.04,0.05,0.02,1.71,0.02,6.16,1.41,25.75,0.31,87.68,90.01,-14.95,98.70,25.75,52.12,0.00,0.13,0.05,0.06,0.31,0.01,0.00,68.56,0.06,0.00,0.00,0.00,1.08,0.12,0.00,0.82,0.00,0.00,0.00,6.00,9.71,0.37,-5.08,71.28,74.32,302.84,255.01,407.99,367.18,395.66,286.22,322.15,275.27,355.41,301.68,348.42,367.18,
83.306,0,0.04,0.09,0.01,1.18,0.02,13.92,0.87,36.42,0.30,72.15,73.21,-17.62,98.77,36.42,29.70,0.00,0.08,0.04,0.30,0.16,0.01,0.00,69.43,0.04,0.00,0.00,0.00,1.52,0.15,0.00,0.03,0.00,0.00,0.00,6.00,6.64,-0.05,-5.67,71.33,74.99,302.78,255.80,407.79,367.39,396.21,286.86,322.10,275.37,355.06,303.63,347.55,367.39,
83.514,0,0.03,0.05,0.01,2.49,0.02,14.27,2.18,34.08,0.04,71.46,96.14,-20.49,98.74,34.08,53.88,0.00,0.53,0.02,0.04,0.04,0.02,0.00,79.46,0.03,0.00,0.00,0.00,2.23,0.17,0.00,0.00,0.00,0.00,0.00,6.00,6.65,-0.18,-3.08,70.76,74.27,301.87,255.74,407.16,367.90,393.80,284.99,319.96,276.95,354.08,303.69,349.78,367.90,
83.589,0,0.02,0.04,0.01,5.20,0.02,18.27,5.36,40.13,0.04,63.45,99.15,-23.58,98.56,40.13,68.19,0.01,2.65,0.02,0.03,0.04,0.03,0.00,84.35,0.07,0.00,0.00,0.00,2.40,0.13,0.00,0.00,0.00,0.00,0.00,6.00,4.77,-0.86,-2.33,70.28,73.13,301.30,255.71,406.67,368.11,392.34,283.66,319.48,277.36,353.12,304.42,350.14,368.11,
83.655,0,0.03,0.04,0.02,3.40,0.02,16.43,3.10,34.29,0.04,67.13,98.49,-22.30,98.63,34.29,60.78,0.01,2.16,0.03,0.04,0.04,0.03,0.00,84.55,0.07,0.00,0.00,0.00,3.23,0.15,0.00,0.00,0.00,0.00,0.00,6.00,5.52,-0.61,-2.12,70.39,73.91,300.44,255.95,406.08,368.75,391.92,283.88,318.24,277.97,352.52,304.50,349.62,368.75,
83.732,0,0.03,0.05,0.02,2.91,0.02,15.47,2.55,32.29,0.05,69.06,98.00,-21.64,98.73,32.29,57.79,0.01,2.37,0.04,0.05,0.05,0.05,0.00,83.95,0.07,0.00,0.00,0.00,3.05,0.15,0.00,0.00,0.00,0.00,0.00,6.00,4.32,-0.22,-1.83,70.16,73.89,300.34,255.92,406.03,368.67,391.69,283.35,317.99,278.03,352.66,304.98,349.88,368.67,
83.850,0,0.05,0.07,0.02,1.37,0.02,18.70,0.99,26.33,0.14,62.61,94.74,-21.73,98.45,26.33,41.21,0.01,1.75,0.05,0.14,0.13,0.05,0.00,88.09,0.11,0.00,0.00,0.00,3.69,0.17,0.00,0.00,0.00,0.00,0.00,6.00,3.72,-1.26,-1.96,69.58,72.95,299.52,255.99,405.30,369.02,390.52,283.13,317.74,278.07,351.30,305.30,348.97,369.02,
84.138,0,0.07,0.10,0.02,0.48,0.02,13.64,0.27,11.32,0.08,72.72,85.78,-18.63,98.18,11.32,26.56,0.01,0.55,0.02,0.03,0.08,0.03,0.00,89.13,0.09,0.00,0.00,0.00,2.04,0.11,0.00,0.00,0.00,0.00,0.00,6.00,2.74,-2.05,-1.28,69.38,72.86,299.19,256.29,404.41,368.56,389.51,282.76,316.77,278.53,350.20,305.73,349.12,368.56,
84.283,0,0.07,0.10,0.02,0.49,0.02,18.83,0.30,13.59,0.08,62.33,89.91,-20.95,98.27,13.59,26.23,0.01,0.41,0.01,0.02,0.08,0.03,0.00,94.32,0.09,0.00,0.00,0.00,0.82,0.06,0.00,0.00,0.00,0.00,0.00,6.00,3.03,-1.80,-1.06,69.64,72.58,299.09,256.75,404.06,368.74,389.02,283.19,316.55,279.05,350.11,305.97,349.15,368.74,
84.352,0,0.06,0.10,0.02,0.57,0.02,21.67,0.35,17.39,0.10,56.66,90.53,-21.93,98.28,17.39,26.82,0.01,0.42,0.01,0.02,0.10,0.02,0.00,94.60,0.11,0.00,0.00,0.00,0.57,0.05,0.00,0.00,0.00,0.00,0.00,6.00,2.86,-1.78,-1.06,69.62,72.64,298.91,256.68,404.06,368.83,388.96,283.18,316.44,278.97,350.03,306.05,349.06,368.83,
84.583,0,0.05,0.10,0.01,0.84,0.02,32.30,0.58,30.56,0.13,42.70,92.09,-24.53,98.17,30.56,25.61,0.01,0.38,0.01,0.02,0.13,0.02,0.00,93.32,0.14,0.00,0.00,0.00,0.55,0.05,0.00,0.00,0.00,0.00,0.00,6.00,3.65,-2.10,-1.14,69.54,72.92,298.63,256.68,403.72,368.85,388.84,283.31,316.04,279.05,349.53,305.71,348.63,368.85,
84.655,0,0.05,0.09,0.02,0.79,0.02,23.95,0.54,24.79,0.08,52.11,90.12,-22.59,98.40,24.79,29.34,0.01,0.50,0.01,0.03,0.08,0.01,0.00,91.51,0.26,0.00,0.00,0.00,0.40,0.05,0.00,0.00,0.00,0.00,0.00,6.00,2.45,-1.40,-0.90,69.60,71.86,298.38,256.94,403.00,368.60,387.68,282.95,315.91,279.24,349.46,306.24,348.48,368.60,
84.733,0,0.06,0.09,0.02,0.64,0.02,18.35,0.42,15.78,0.07,63.29,93.14,-21.26,98.19,15.78,32.14,0.01,0.55,0.01,0.02,0.07,0.02,0.00,93.66,0.26,0.00,0.00,0.00,0.33,0.04,0.00,0.00,0.00,0.00,0.00,6.00,3.75,-2.02,-0.64,69.39,72.51,298.76,256.79,402.78,367.84,387.96,282.77,315.54,279.32,349.16,305.30,348.81,367.84,
84.894,0,0.07,0.10,0.02,0.45,0.02,15.00,0.27,9.45,0.04,69.99,89.97,-19.60,98.38,9.45,27.63,0.01,0.69,0.01,0.01,0.04,0.01,0.00,93.01,0.39,0.00,0.00,0.00,0.20,0.03,0.00,0.00,0.00,0.00,0.00,6.00,2.52,-1.45,-0.39,69.63,72.53,298.41,257.00,402.31,367.76,387.42,282.56,314.96,279.54,349.06,305.94,348.69,367.76,
85.035,0,0.09,0.13,0.02,0.29,0.02,15.58,0.15,8.25,0.05,68.84,74.77,-18.65,98.08,8.25,15.64,0.00,0.55,0.01,0.01,0.05,0.01,0.00,91.21,0.14,0.00,0.00,0.00,0.29,0.04,0.00,0.00,0.00,0.01,0.00,6.00,2.44,-2.34,-0.53,69.52,72.99,299.21,256.87,402.28,366.59,388.13,282.45,315.22,279.15,348.93,305.45,348.89,366.59,
85.188,0,0.09,0.14,0.02,0.28,0.02,17.01,0.15,11.03,0.17,65.99,66.57,-18.83,98.14,11.03,12.12,0.00,0.38,0.01,0.01,0.17,0.01,0.00,89.79,0.05,0.00,0.00,0.00,0.23,0.04,0.00,0.00,0.00,0.01,0.00,6.00,1.56,-2.16,-1.02,69.86,72.36,299.31,257.53,401.74,366.53,387.85,283.02,315.58,279.29,348.85,306.13,348.14,366.53,
85.327,0,0.08,0.12,0.02,0.31,0.02,9.54,0.17,5.95,0.05,80.92,70.94,-15.67,98.35,5.95,20.30,0.00,0.29,0.00,0.01,0.05,0.01,0.00,84.14,0.06,0.00,0.00,0.00,0.24,0.03,0.00,0.00,0.00,0.01,0.00,6.00,1.54,-1.55,-0.57,70.49,73.95,299.19,258.00,401.23,366.42,388.11,283.08,314.23,280.14,348.84,306.46,348.30,366.42,
85.403,0,0.07,0.09,0.02,0.45,0.02,7.11,0.27,5.69,0.06,85.78,83.83,-14.86,98.40,5.69,31.85,0.00,0.34,0.00,0.01,0.06,0.01,0.00,81.96,0.05,0.00,0.00,0.00,0.36,0.02,0.00,0.00,0.00,0.01,0.00,6.00,1.52,-1.40,-0.84,71.03,73.04,299.48,259.20,401.06,367.30,387.85,284.10,314.87,281.14,349.02,307.44,348.09,367.30,
85.643,0,0.04,0.04,0.02,1.28,0.02,6.90,0.99,8.75,0.06,86.20,98.78,-17.53,98.46,8.75,60.36,0.00,0.38,0.00,0.00,0.06,0.01,0.00,87.69,0.06,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.01,0.00,6.00,0.43,-1.22,-1.04,70.92,71.81,300.21,259.61,401.63,367.44,387.96,284.57,316.24,281.09,349.80,308.18,348.56,367.44,
85.709,0,0.04,0.04,0.02,1.52,0.02,10.94,1.22,14.54,0.04,78.12,99.08,-20.35,98.49,14.54,59.53,0.00,0.49,0.00,0.00,0.04,0.01,0.00,91.99,0.11,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.31,-1.11,-1.06,71.03,72.44,300.32,259.57,401.62,367.24,388.35,284.40,315.99,281.10,349.90,308.13,348.56,367.24,
85.869,0,0.04,0.05,0.02,1.62,0.02,12.19,1.33,18.36,0.02,75.61,98.79,-20.69,98.36,18.36,57.65,0.00,0.58,0.00,0.01,0.02,0.01,0.00,90.49,0.05,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.01,0.00,6.00,-0.66,-1.52,-0.85,70.96,72.12,300.55,259.09,401.64,366.43,388.21,283.59,316.15,280.58,349.79,307.91,348.92,366.43,
86.091,0,0.03,0.05,0.01,2.46,0.02,25.76,2.23,35.28,0.02,49.24,98.49,-25.08,98.39,35.28,53.26,0.01,0.73,0.00,0.02,0.01,0.01,0.00,92.02,0.01,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.01,0.00,6.00,-1.24,-1.44,-0.92,70.91,72.28,300.63,259.02,401.79,366.42,388.45,283.38,316.22,280.49,349.95,308.11,348.95,366.42,
86.316,0,0.03,0.05,0.01,2.36,0.02,19.82,2.11,34.41,0.01,60.36,97.51,-22.89,98.39,34.41,52.74,0.01,0.72,0.00,0.01,0.01,0.01,0.00,86.23,0.01,0.00,0.00,0.00,0.48,0.01,0.00,0.00,0.00,0.01,0.00,6.00,-0.91,-1.42,-0.85,70.80,71.79,300.60,259.01,401.65,366.38,388.07,283.33,316.34,280.51,349.88,307.92,348.97,366.38,
86.389,0,0.03,0.05,0.02,1.94,0.02,17.99,1.65,28.42,0.01,64.02,98.01,-22.49,98.40,28.42,52.79,0.01,0.61,0.00,0.01,0.01,0.01,0.00,89.07,0.01,0.00,0.00,0.00,0.53,0.01,0.00,0.00,0.00,0.01,0.00,6.00,-1.01,-1.40,-0.80,70.75,71.90,300.53,258.95,401.73,366.46,388.11,283.30,316.26,280.49,349.89,307.98,349.03,366.46,
86.458,0,0.03,0.04,0.02,2.83,0.02,15.08,2.64,26.63,0.02,69.84,99.37,-22.63,98.22,26.63,65.72,0.01,1.09,0.00,0.00,0.02,0.01,0.00,90.65,0.01,0.00,0.00,0.00,0.40,0.01,0.00,0.00,0.00,0.01,0.00,6.00,0.54,-1.94,-0.50,70.65,73.21,300.16,257.98,401.81,365.87,388.47,282.83,315.32,279.89,349.40,306.63,349.17,365.87,
86.651,0,0.02,0.02,0.02,5.50,0.02,8.63,5.96,24.45,0.02,82.75,99.83,-20.86,98.18,24.45,85.85,0.00,3.50,0.00,0.00,0.02,0.01,0.00,86.95,0.02,0.00,0.00,0.00,0.31,0.01,0.00,0.00,0.00,0.01,0.00,6.00,0.90,-2.05,-0.93,70.75,72.31,300.00,257.98,401.31,365.69,387.91,282.94,315.68,279.59,349.04,306.31,348.38,365.69,
86.803,0,0.02,0.02,0.02,5.99,0.02,5.58,6.59,26.05,0.02,86.82,99.65,-17.80,98.34,26.05,86.51,0.00,3.79,0.00,0.00,0.02,0.00,0.00,77.01,0.00,0.00,0.00,0.00,0.55,0.02,0.00,0.00,0.00,0.01,0.00,6.00,1.37,-1.58,-0.92,70.49,72.83,300.52,257.47,401.59,364.90,388.57,282.47,315.82,279.14,349.71,305.52,348.79,364.90,
86.892,0,0.02,0.02,0.02,6.34,0.02,1.71,7.01,28.63,0.02,85.97,97.03,-9.62,98.30,28.63,85.21,0.00,4.07,0.00,0.00,0.02,0.00,0.00,51.51,0.00,0.00,0.00,0.00,0.82,0.06,0.00,0.00,0.00,0.02,0.00,6.00,1.29,-1.72,-1.18,70.58,73.02,300.47,257.54,401.45,364.85,388.72,282.67,315.79,279.03,349.54,305.57,348.38,364.85,
86.961,0,0.02,0.02,0.01,7.39,0.02,0.50,8.24,25.38,0.01,83.52,78.87,-1.29,98.31,31.51,84.34,0.00,6.15,0.00,0.00,0.01,0.00,0.00,25.38,0.00,0.00,0.00,0.00,1.54,0.15,0.00,0.00,0.00,0.03,0.00,6.00,1.24,-1.69,-1.04,70.48,73.04,300.35,257.33,401.64,364.91,388.68,282.60,315.73,278.88,349.59,305.53,348.58,364.91,
87.029,0,0.02,0.02,0.01,7.70,0.02,0.54,8.66,25.36,0.01,82.69,78.01,-1.68,98.32,33.26,83.73,0.00,6.27,0.00,0.00,0.01,0.00,0.00,25.36,0.00,0.00,0.00,0.00,1.62,0.18,0.00,0.00,0.00,0.03,0.00,6.00,1.67,-1.65,-0.97,70.50,73.01,300.39,257.37,401.69,364.99,388.66,282.66,315.75,279.01,349.65,305.41,348.70,364.99,
87.112,0,0.03,0.02,0.01,7.31,0.02,0.57,8.05,26.56,0.02,83.90,77.36,-1.92,98.23,32.53,82.07,0.00,6.75,0.00,0.00,0.02,0.00,0.00,26.56,0.00,0.00,0.00,0.00,1.89,0.21,0.00,0.00,0.00,0.03,0.00,6.00,2.05,-1.92,-0.99,70.37,73.13,300.52,257.34,401.61,364.84,388.77,282.53,315.72,279.06,349.52,305.14,348.69,364.84,
87.257,0,0.03,0.03,0.02,5.94,0.02,0.37,6.16,20.88,0.02,87.68,64.23,0.00,98.27,28.52,79.74,0.00,5.97,0.00,0.00,0.02,0.00,0.00,20.88,0.00,0.00,0.00,0.00,2.83,0.40,0.00,0.00,0.00,0.02,0.00,6.00,2.11,-1.81,-1.14,70.39,72.81,300.37,257.45,401.45,365.02,388.53,282.63,315.81,279.11,349.43,305.22,348.39,365.02,
87.449,0,0.03,0.03,0.02,3.45,0.02,0.28,3.20,17.48,0.02,93.09,63.45,0.00,98.38,17.48,76.13,0.00,4.20,0.00,0.00,0.02,0.00,0.00,24.07,0.00,0.00,0.00,0.00,2.37,0.36,0.00,0.00,0.00,0.03,0.00,6.00,1.94,-1.46,-1.30,70.40,73.43,300.57,257.59,401.41,364.81,389.03,282.70,315.67,279.20,349.72,305.31,348.28,364.81,
87.525,0,0.03,0.03,0.02,2.58,0.02,0.22,2.26,9.96,0.01,94.85,70.08,0.00,98.29,9.96,77.49,0.00,1.84,0.00,0.00,0.01,0.00,0.00,26.43,0.00,0.00,0.00,0.00,2.26,0.25,0.00,0.00,0.00,0.02,0.00,6.00,2.75,-1.73,-1.09,70.52,73.63,300.65,257.57,401.49,364.88,389.10,282.65,315.54,279.43,349.63,304.98,348.57,364.88,
87.686,0,0.03,0.03,0.02,2.41,0.02,0.21,2.10,8.79,0.01,95.17,69.09,0.00,98.34,8.79,77.26,0.00,1.53,0.00,0.00,0.01,0.00,0.00,26.08,0.00,0.00,0.00,0.00,1.89,0.16,0.00,0.00,0.00,0.02,0.00,6.00,2.38,-1.58,-1.02,70.59,73.46,300.72,257.55,401.55,364.80,389.03,282.64,315.64,279.31,349.78,305.10,348.73,364.80,
87.772,0,0.03,0.03,0.02,2.19,0.02,0.26,1.89,7.79,0.01,95.62,74.55,0.00,98.31,7.79,76.26,0.00,0.99,0.00,0.00,0.01,0.00,0.00,30.45,0.00,0.00,0.00,0.00,1.35,0.10,0.00,0.00,0.00,0.02,0.00,6.00,2.92,-1.69,-1.12,70.60,73.72,300.72,257.51,401.63,364.92,389.26,282.71,315.62,279.34,349.76,304.89,348.65,364.92,
87.852,0,0.03,0.03,0.02,2.07,0.02,0.34,1.77,8.12,0.02,95.85,78.72,0.00,98.35,8.12,74.53,0.00,0.90,0.00,0.00,0.02,0.00,0.00,35.08,0.01,0.00,0.00,0.00,1.07,0.08,0.00,0.00,0.00,0.02,0.00,6.00,3.15,-1.57,-1.02,70.56,73.42,300.64,257.49,401.54,364.96,388.96,282.64,315.62,279.39,349.74,304.78,348.68,364.96,
87.928,0,0.04,0.03,0.02,1.91,0.02,0.34,1.60,7.53,0.02,96.19,76.00,0.00,98.42,7.53,72.66,0.00,0.88,0.00,0.00,0.02,0.00,0.00,35.02,0.01,0.00,0.00,0.00,0.94,0.07,0.00,0.00,0.00,0.02,0.00,6.00,3.69,-1.35,-1.07,70.51,73.46,300.61,257.48,401.57,365.07,389.01,282.73,315.63,279.43,349.87,304.59,348.63,365.07,
87.998,0,0.04,0.03,0.02,1.65,0.02,0.47,1.34,7.67,0.02,96.69,76.73,-0.74,98.35,7.67,68.51,0.00,0.67,0.00,0.00,0.02,0.00,0.00,39.67,0.01,0.00,0.00,0.00,0.77,0.06,0.00,0.00,0.00,0.02,0.00,6.00,3.59,-1.56,-0.91,70.47,73.27,300.73,257.49,401.60,364.94,388.90,282.72,315.71,279.45,349.82,304.61,348.89,364.94,
88.220,0,0.04,0.04,0.02,1.48,0.02,0.75,1.18,8.65,0.02,97.05,80.03,-3.20,98.44,8.65,64.45,0.00,0.48,0.00,0.00,0.02,0.00,0.00,46.16,0.01,0.00,0.00,0.00,0.50,0.06,0.00,0.00,0.00,0.02,0.00,6.00,3.17,-1.27,-1.08,70.49,73.40,300.59,257.47,401.58,364.92,388.97,282.91,315.66,279.23,349.91,304.80,348.62,364.92,
88.290,0,0.04,0.04,0.02,1.41,0.02,0.60,1.11,7.52,0.03,97.18,75.15,-1.85,98.40,7.52,64.11,0.00,0.61,0.00,0.00,0.03,0.00,0.00,43.00,0.01,0.00,0.00,0.00,0.48,0.05,0.00,0.00,0.00,0.03,0.00,0.00,3.59,-1.41,-1.05,70.55,73.63,300.55,257.45,401.54,364.94,389.04,282.92,315.50,279.31,349.79,304.62,348.61,364.94,
88.426,0,0.04,0.04,0.02,1.35,0.02,0.50,1.05,7.51,0.02,97.30,66.52,-0.48,98.44,7.51,62.85,0.00,0.51,0.00,0.00,0.02,0.00,0.00,39.02,0.01,0.00,0.00,0.00,0.57,0.06,0.00,0.00,0.00,0.02,0.00,0.00,3.80,-1.28,-1.01,70.55,72.91,300.72,257.48,401.55,364.98,388.73,282.70,315.90,279.41,349.96,304.49,348.77,364.98,
88.527,0,0.05,0.05,0.02,1.04,0.02,0.37,0.75,5.71,0.11,97.93,42.15,0.00,98.39,5.71,56.43,0.00,0.69,0.00,0.00,0.11,0.00,0.00,32.97,0.01,0.00,0.00,0.00,0.54,0.07,0.00,0.00,0.00,0.02,0.00,0.00,4.01,-1.42,-0.98,70.90,73.52,300.70,257.43,401.76,365.06,389.12,282.94,315.69,279.38,349.96,304.48,348.86,365.06,
88.663,0,0.04,0.04,0.02,1.27,0.02,0.42,0.97,6.91,0.06,97.47,56.76,0.00,98.21,6.91,61.16,0.00,0.84,0.00,0.00,0.06,0.00,0.00,35.56,0.01,0.00,0.00,0.00,0.48,0.07,0.00,0.00,0.00,0.01,0.00,0.00,2.79,-1.99,-1.36,70.78,72.96,300.68,257.44,401.80,365.16,389.07,282.69,316.19,279.19,349.67,304.96,348.46,365.16,
88.803,0,0.03,0.03,0.02,2.98,0.02,0.35,2.76,11.74,0.02,94.03,81.86,0.00,98.34,11.74,78.31,0.00,4.33,0.00,0.00,0.02,0.00,0.00,33.77,0.01,0.00,0.00,0.00,0.52,0.09,0.00,0.00,0.00,0.01,0.00,0.00,2.10,-1.59,-1.28,70.61,72.89,300.72,257.39,401.85,365.00,389.02,282.68,316.23,278.96,349.95,305.18,348.62,365.00,
89.015,0,0.04,0.02,0.02,5.92,0.02,0.44,6.16,18.61,0.02,87.69,88.40,-1.33,98.34,18.61,84.50,0.00,11.38,0.01,0.00,0.02,0.00,0.00,34.11,0.01,0.00,0.00,0.00,0.48,0.13,0.00,0.00,0.00,0.02,0.00,0.00,2.59,-1.59,-1.24,70.51,72.56,300.74,257.28,402.05,365.22,388.94,282.58,316.47,278.97,350.06,304.97,348.77,365.22,
89.103,0,0.02,0.02,0.01,7.33,0.02,1.59,8.31,30.79,0.02,83.39,95.92,-8.94,98.15,30.79,84.55,0.00,6.87,0.01,0.00,0.02,0.00,0.00,48.09,0.02,0.00,0.00,0.00,0.49,0.16,0.00,0.00,0.00,0.01,0.00,0.00,1.92,-2.15,-0.96,70.26,72.67,301.30,257.05,402.83,365.08,389.52,282.30,316.93,278.80,350.39,305.10,349.74,365.08,
89.173,0,0.02,0.02,0.01,6.67,0.02,1.60,7.37,30.55,0.01,85.26,95.19,-8.78,98.38,30.55,82.66,0.00,5.88,0.01,0.00,0.01,0.00,0.00,47.81,0.01,0.00,0.00,0.00,0.96,0.16,0.00,0.00,0.00,0.02,0.00,0.00,1.71,-1.46,-0.89,70.82,72.47,300.85,257.60,402.51,365.61,388.98,283.11,316.61,279.22,350.41,305.80,349.46,365.61,
89.314,0,0.02,0.03,0.01,6.14,0.02,2.32,6.66,32.48,0.01,86.68,95.88,-10.83,98.31,32.48,80.01,0.00,4.00,0.01,0.00,0.01,0.00,0.00,52.49,0.01,0.00,0.00,0.00,1.56,0.16,0.00,0.00,0.00,0.02,0.00,0.00,2.51,-1.68,-0.89,70.88,72.20,301.03,257.67,402.58,365.73,388.96,283.14,316.86,279.41,350.41,305.50,349.58,365.73,
89.389,0,0.02,0.03,0.01,6.37,0.02,2.58,6.96,35.39,0.01,86.08,95.47,-11.29,98.34,35.39,79.37,0.00,2.87,0.01,0.00,0.01,0.00,0.00,51.89,0.01,0.00,0.00,0.00,1.99,0.15,0.00,0.00,0.00,0.02,0.00,0.00,2.44,-1.59,-0.86,70.94,72.91,300.87,257.56,402.67,365.76,389.27,283.23,316.47,279.33,350.41,305.55,349.56,365.76,
89.490,0,0.02,0.03,0.01,6.06,0.02,3.03,6.57,36.34,0.01,86.86,95.58,-12.13,98.34,36.34,77.90,0.00,1.94,0.00,0.00,0.01,0.00,0.00,53.69,0.01,0.00,0.00,0.00,2.03,0.13,0.00,0.00,0.00,0.02,0.00,0.00,2.39,-1.58,-0.98,70.99,72.97,301.12,257.73,402.58,365.56,389.46,283.30,316.60,279.40,350.51,305.56,349.50,365.56,
89.643,0,0.02,0.03,0.01,6.21,0.02,3.65,6.51,40.46,0.01,86.98,93.80,-12.75,98.45,40.46,74.42,0.00,1.11,0.01,0.00,0.01,0.00,0.00,52.73,0.01,0.00,0.00,0.00,3.91,0.08,0.00,0.00,0.00,0.03,0.00,0.00,3.55,-1.26,-0.98,70.94,72.72,300.82,257.71,402.45,365.93,389.11,283.40,316.49,279.57,350.48,305.19,349.31,365.93,
89.722,0,0.02,0.03,0.01,7.44,0.02,4.26,8.04,43.90,0.01,83.91,95.08,-13.82,98.51,43.90,76.62,0.00,0.92,0.01,0.00,0.01,0.00,0.00,53.56,0.01,0.00,0.00,0.00,4.59,0.09,0.00,0.00,0.00,0.03,0.00,0.00,3.37,-1.04,-0.88,70.89,72.45,300.77,257.62,402.56,365.97,388.94,283.39,316.60,279.46,350.63,305.25,349.46,365.97,
89.886,0,0.02,0.03,0.01,8.43,0.02,4.35,9.28,46.51,0.01,81.44,95.05,-13.93,98.45,46.51,77.96,0.00,0.73,0.01,0.00,0.01,0.00,0.00,52.16,0.01,0.00,0.00,0.00,5.19,0.08,0.00,0.00,0.00,0.03,0.00,0.00,3.64,-1.24,-0.92,70.89,72.82,300.72,257.60,402.48,365.93,389.09,283.39,316.37,279.49,350.45,305.11,349.34,365.93,
90.266,0,0.03,0.03,0.02,3.96,0.02,0.92,3.67,23.30,0.01,92.07,89.39,-5.08,98.45,23.30,77.98,0.00,0.25,0.00,0.00,0.01,0.00,0.00,41.88,0.00,0.00,0.00,0.00,4.65,0.06,0.00,0.00,0.00,0.02,0.00,0.00,3.48,-1.25,-0.87,71.15,73.35,301.19,257.79,402.50,365.52,389.58,283.48,316.33,279.64,350.67,305.16,349.63,365.52,
90.334,0,0.03,0.03,0.02,2.88,0.02,0.71,2.60,16.24,0.01,94.25,88.87,-3.72,98.29,16.24,76.54,0.00,0.26,0.00,0.00,0.01,0.00,0.00,42.65,0.01,0.00,0.00,0.00,2.24,0.05,0.00,0.00,0.00,0.01,0.00,0.00,5.16,-1.74,-0.75,70.73,72.83,301.69,257.36,402.81,365.30,389.67,282.79,316.91,279.59,350.80,303.98,350.16,365.30,
90.487,0,0.03,0.04,0.02,1.82,0.02,0.85,1.52,11.86,0.07,96.37,84.89,-4.26,98.25,11.86,67.77,0.00,0.19,0.01,0.00,0.07,0.01,0.00,47.05,0.01,0.00,0.00,0.00,0.80,0.04,0.00,0.00,0.00,0.01,0.00,0.00,5.23,-1.86,-0.79,70.55,73.03,301.45,257.29,402.61,365.32,389.58,282.67,316.62,279.59,350.51,303.90,349.89,365.32,
90.724,0,0.05,0.05,0.02,1.00,0.02,0.97,0.71,8.52,0.02,98.01,63.64,-3.63,98.13,8.52,52.78,0.00,0.16,0.00,0.01,0.02,0.00,0.00,47.52,0.01,0.00,0.00,0.00,0.88,0.05,0.00,0.00,0.00,0.00,0.00,0.00,4.91,-2.20,-0.51,70.32,72.45,301.31,257.03,402.76,365.36,389.14,282.35,316.75,279.42,350.32,303.90,350.22,365.36,
90.793,0,0.04,0.04,0.02,1.31,0.02,0.94,1.01,8.37,0.02,97.37,80.55,-4.38,98.47,8.37,61.22,0.00,0.33,0.00,0.00,0.02,0.00,0.00,49.80,0.00,0.00,0.00,0.00,0.71,0.06,0.00,0.00,0.00,0.00,0.00,0.00,4.51,-1.17,-0.37,70.90,72.81,300.69,257.42,402.54,365.85,388.81,283.19,316.08,279.69,350.48,304.65,349.97,365.85,
